commune,nom_rue,gestionaire,id_cycle,id_tronc,cumuld,cumulf,etat_revet,circulation,sdc_catego,type_renov,type_revet,typo_piste,largeur_am,note_globale,note_classe,vlm_indice,vlm_classe,deformation,note_arrachement,note_bordure_endommagee,note_deformation,note_faiencage,note_fissure_avec_deformation,note_fissure_longitudinale,note_fissure_longitudinale_grave,note_fissure_transversale,note_fissure_transversale_grave,note_joint,note_joint_avec_deformation,note_nid_de_poule
VOISINS-LE-BRETONNEUX,VERSAILLES (ROUTE DE) - D91,SQY - SEVOA,CYCL_1847,CYCL_1847_1,100,200,MOYEN P3,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,7.0,Moyen,5.0,Moyen,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0
VOISINS-LE-BRETONNEUX,VERSAILLES (ROUTE DE) - D91,SQY - SEVOA,CYCL_1847,CYCL_1847_1,200,269,MOYEN P3,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,8.0,Moyen,2.0,Mauvais,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
VOISINS-LE-BRETONNEUX,AVENUE DE LA PYRAMIDE,SQY - SEVOA,CYCL_1848,CYCL_1848_1,0,100,BON,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,3.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,AVENUE DE LA PYRAMIDE,SQY - SEVOA,CYCL_1848,CYCL_1848_1,100,200,BON,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,3.0,8.0,Moyen,7.0,Moyen,True,10.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,AVENUE DE LA PYRAMIDE,SQY - SEVOA,CYCL_1848,CYCL_1848_1,200,300,BON,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,3.0,10.0,Bon,7.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,AVENUE DE LA PYRAMIDE,SQY - SEVOA,CYCL_1848,CYCL_1848_1,300,400,BON,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,3.0,5.0,Moyen,4.0,Moyen,True,10.0,10.0,7.0,10.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,AVENUE DE LA PYRAMIDE,SQY - SEVOA,CYCL_1848,CYCL_1848_1,400,454,BON,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,3.0,10.0,Bon,6.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,VERSAILLES (ROUTE DE) - D91,SQY - SEVOA,CYCL_1849,CYCL_1849_1,0,77,MOYEN P3,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,8.0,Moyen,6.0,Moyen,True,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,GUYANCOURT (ROUTE DE),SQY - SEVOA,CYCL_1850,CYCL_1850_1,0,100,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,10.0,Bon,8.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,GUYANCOURT (ROUTE DE),SQY - SEVOA,CYCL_1850,CYCL_1850_1,100,200,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
VOISINS-LE-BRETONNEUX,GUYANCOURT (ROUTE DE),SQY - SEVOA,CYCL_1850,CYCL_1850_1,200,300,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
